PassengerId,Survived_pred,Survived_prob
1191,0,0.14422263174941183
1192,0,0.14715350476394265
1193,0,0.13999722641236162
1194,0,0.12974939888976142
1195,0,0.14186624401375103
1196,1,0.8515882295295081
1197,1,0.8066133113169413
1198,0,0.34969203345124106
1199,1,0.8156386481521816
1200,0,0.15891702356385673
1201,1,0.5222514777327649
1202,0,0.15049515403771335
1203,0,0.16501220076949694
1204,0,0.14334475908921307
1205,1,0.8330446617887654
1206,1,0.8615107104772818
1207,1,0.8333106325908803
1208,0,0.37610099514543494
1209,0,0.14709521019024532
1210,0,0.14265436662193426
1211,0,0.1862178930870273
1212,0,0.1421222722549601
1213,0,0.15567025848254354
1214,0,0.1378198790929377
1215,0,0.14970913114552353
1216,1,0.8455537627281933
1217,0,0.14212904964438114
1218,1,0.8148699007501513
1219,0,0.19167986113979624
1220,0,0.13124943664755018
1221,0,0.14163227160868117
1222,1,0.8649006584060204
1223,0,0.15241879520533846
1224,0,0.1504398821600519
1225,1,0.7885705822174456
1226,0,0.14265754102878891
1227,0,0.14971978470693081
1228,0,0.1429337728582535
1229,0,0.18970426908771978
1230,0,0.13630646121796153
1231,0,0.15043993573651357
1232,0,0.1505692541593612
1233,0,0.14712761790028867
1234,0,0.45270063056448906
1235,1,0.7338494943535503
1236,0,0.11207038708269532
1237,1,0.5250126155597703
1238,0,0.1378198790929377
1239,1,0.6898136087907449
1240,0,0.13802344699031086
1241,1,0.8857363742877338
1242,1,0.8724237437012923
1243,0,0.13815848582701518
1244,0,0.15056344718253395
1245,0,0.18300995934793268
1246,1,0.7771460746628618
1247,0,0.14923303666318374
1248,1,0.8101443621805311
1249,0,0.143370780826995
1250,0,0.1491984519737822
1251,0,0.48984533433215893
1252,0,0.17003937960588414
1253,1,0.9141907789086505
1254,1,0.8857363742877338
1255,0,0.1427215254370579
1256,1,0.8949289754921966
1257,0,0.4473310013201392
1258,0,0.13369774076143784
1259,1,0.5990431527451454
1260,1,0.8707817832597281
1261,0,0.13926567190786207
1262,0,0.15813887662676684
1263,1,0.8411752075856941
1264,0,0.15542499785155572
1265,0,0.15137522444302015
1266,1,0.8883227121767376
1267,1,0.7247417443973427
1268,0,0.3508756401118845
1269,0,0.14188298284961184
1270,0,0.15016543332685198
1271,0,0.1462562032498511
1272,0,0.1491984519737822
1273,0,0.14979818201611428
1274,1,0.5923629621179939
1275,0,0.44797596457950367
1276,0,0.13878986072443472
1277,1,0.8515131873264189
1278,0,0.1418230443066928
1279,0,0.1391816998661631
1280,0,0.1566015642117929
1281,0,0.2294003246193499
1282,0,0.14905064750111777
1283,1,0.9002241333356826
1284,1,0.653319326714758
1285,0,0.14978461069324137
1286,0,0.08503821303470793
1287,1,0.8862764099216047
1288,0,0.15147987878996205
1289,1,0.884059202197123
1290,0,0.14285138629718408
1291,0,0.1495064758173787
1292,1,0.8597743862200192
1293,0,0.1334801022829915
1294,1,0.905554363854732
1295,0,0.17558345175039555
1296,0,0.19583595396934528
1297,0,0.1638415925079112
1298,0,0.14964968599626552
1299,0,0.3629065634739059
1300,1,0.8515619635514764
1301,1,0.7778064202296741
1302,1,0.8515882295295081
1303,1,0.8734079981826656
1304,1,0.5785526616071969
1305,0,0.14338611478969684
1306,1,0.8730252411716551
1307,0,0.1510914862509826
1308,0,0.14338611478969684
1309,0,0.14881243944905806
