PassengerId,Survived_pred,Survived_prob
1180,0,0.10130007922156133
1181,0,0.09604465875738252
1182,0,0.09411544489434268
1183,0,0.17792404691359573
1184,0,0.10130007922156133
1185,0,0.23466210432522547
1186,0,0.08936139848747665
1187,0,0.13268376455685893
1188,1,0.8959580753914179
1189,0,0.15399445876458326
1190,0,0.0919913112922217
1191,0,0.15802901985471984
1192,0,0.16693067422808194
1193,0,0.05460457913814445
1194,0,0.06846530776122402
1195,0,0.0831245924768349
1196,1,0.7081053901505621
1197,1,0.9545379225693228
1198,0,0.2045930211135188
1199,1,0.8178200527492827
1200,0,0.2419741276883103
1201,0,0.14793457107957908
1202,0,0.08449578282291688
1203,0,0.32316012011352885
1204,0,0.06727190589951627
1205,0,0.4687615052755153
1206,1,0.9700850255597953
1207,1,0.8251895339067231
1208,0,0.44566865341183176
1209,0,0.10100241866215033
1210,1,0.5181473826266163
1211,0,0.09718973016575416
1212,0,0.16589655792901398
1213,0,0.2586132321687627
1214,0,0.14535348022366792
1215,0,0.4415393170034723
1216,1,0.9797565638317208
1217,0,0.02975563407968871
1218,1,0.9531720194615281
1219,0,0.2027833531241465
1220,0,0.1086975027993649
1221,0,0.07896507387477886
1222,1,0.974034663840725
1223,0,0.2950936336903296
1224,0,0.10130007922156133
1225,1,0.8873865579771678
1226,1,0.5181473826266163
1227,0,0.18791966155296633
1228,0,0.2856171202444005
1229,0,0.051323703140363525
1230,0,0.1061473679034374
1231,0,0.10130007922156133
1232,0,0.09600365925202707
1233,0,0.10114319889746144
1234,0,0.023488519389098576
1235,1,0.9756848686783745
1236,0,0.04400142189727734
1237,1,0.8753701246236243
1238,0,0.14535348022366792
1239,1,0.7919492504270429
1240,0,0.0864037652770596
1241,1,0.9645186580469052
1242,1,0.9408462700675752
1243,0,0.08805449519610542
1244,0,0.06315029914773478
1245,0,0.09658805250108775
1246,1,0.8952370101568525
1247,0,0.17673131241380646
1248,1,0.9783633768550118
1249,0,0.08990749286364605
1250,0,0.14029596771574013
1251,1,0.6393010976678571
1252,0,0.02176687183706908
1253,1,0.9535711283465302
1254,1,0.9645186580469052
1255,0,0.36561797850742855
1256,1,0.9629879250672231
1257,0,0.03376463504426937
1258,0,0.04380713042853034
1259,0,0.09637317978247449
1260,1,0.9408462700675752
1261,0,0.24862945790946656
1262,0,0.08048620888023658
1263,1,0.9791594171132129
1264,0,0.04948706204567093
1265,0,0.1431994484322851
1266,1,0.965585782256077
1267,1,0.9470452300354006
1268,0,0.11161376681858208
1269,0,0.08048620888023658
1270,0,0.06606971278677201
1271,1,0.5722111605457584
1272,0,0.14029596771574013
1273,0,0.16944700165442017
1274,0,0.34270868259473586
1275,1,0.5726427190816048
1276,0,0.10982250791211487
1277,1,0.9442593457226628
1278,0,0.09958618032666644
1279,0,0.08894670037986953
1280,0,0.11664453569665041
1281,0,0.030177406593986374
1282,0,0.30344653365463137
1283,1,0.9573024598073494
1284,0,0.08068289414041008
1285,0,0.06597791129563961
1286,0,0.05432854072713951
1287,1,0.9557684850323399
1288,0,0.11916490577984976
1289,1,0.9820427862656939
1290,0,0.09414138707802758
1291,0,0.09928655733917476
1292,1,0.9648445269161525
1293,0,0.0959110793618206
1294,1,0.9765214883805304
1295,0,0.10651389686370147
1296,0,0.22901930547749805
1297,1,0.7805762911066855
1298,0,0.08048620888023658
1299,0,0.11455540085819838
1300,1,0.8014226180144358
1301,1,0.7554074064232587
1302,1,0.7081053901505621
1303,1,0.9664178539565169
1304,1,0.5048572300872262
1305,0,0.09604465875738252
1306,1,0.9754981378171194
1307,0,0.04687306807324088
1308,0,0.09604465875738252
1309,0,0.1307212086068784
